4,0,0,0,0,0,0,0,0,0,0,46028.3,46228.2,53192.2,0,0,0,0,0,0,0,20894,20950,51863,0,0,0,0,0,0,0,
24,0,0,0,0,0,0,0,0,0,0,53324.4,45459.3,45676.6,0,0,0,0,0,0,0,50018,20228,20615,0,0,0,0,0,0,0,
6,1,2,1,0,0,0,0,0,0,0,50133.8,44508.8,45789.5,0,0,0,0,0,0,0,48634,25994,34125,0,0,0,0,0,0,0,
6,0,2,1,0,0,0,0,0,0,0,46184.4,38878,41283.3,0,0,0,0,0,0,0,2039,1907,3144,0,0,0,0,0,0,0,
1,1,1,1,0,0,0,0,0,0,0,43856.3,46009.8,50378.5,0,0,0,0,0,0,0,11080,22559,23823,0,0,0,0,0,0,0,
7,0,0,1,0,1,0,0,0,0,0,42138.4,47568.1,42478.8,51070.9,43701,59284,0,0,0,0,391,408,417,390,404,2209,0,0,0,0,
16,0,0,0,0,0,0,0,0,0,0,59525.7,60444.3,52310.9,66792.4,53198.5,68121.7,0,0,0,0,20759,20552,20472,107042,20700,123797,0,0,0,0,
6,0,2,0,0,0,0,0,0,0,0,50902.1,39412.6,40399.7,0,0,0,0,0,0,0,361,193,559,0,0,0,0,0,0,0,
7,1,0,1,0,2,1,0,0,0,0,42317.8,48833.2,42147.6,49185.4,41896,58084.7,0,0,0,0,3517,3717,3573,3727,3558,15938,0,0,0,0,
0,1,2,2,0,0,0,0,0,0,0,45595.6,45052.3,50554.1,0,0,0,0,0,0,0,36621,37080,50626,0,0,0,0,0,0,0,
14,0,0,0,0,1,0,0,0,0,0,52001.2,59452,51058.7,60374.3,51535.4,68236.2,0,0,0,0,3122,2981,3076,2949,3067,18902,0,0,0,0,
25,0,0,0,0,0,0,0,0,0,0,46332.4,60272.4,52835.2,52468.9,0,0,0,0,0,0,22930,90624,23322,23559,0,0,0,0,0,0,
10,0,0,0,0,0,0,0,0,0,0,52819.1,53327,46324.2,59139,0,0,0,0,0,0,24691,24923,24553,102720,0,0,0,0,0,0,
7,0,0,1,0,2,0,0,0,0,0,7299.83,12907.1,5920.13,7039.1,6654.04,5812.68,0,0,0,0,28,61,29,20,30,15,0,0,0,0,
30,0,0,0,0,0,0,0,0,0,0,52614.3,43615.4,0,0,0,0,0,0,0,0,35780,20944,0,0,0,0,0,0,0,0,
2,1,0,0,0,0,0,0,0,0,0,44330.5,46197.5,51496.3,48630.6,0,0,0,0,0,0,10079,10092,12653,46432,0,0,0,0,0,0,
13,0,0,1,0,0,0,0,0,0,0,45870.8,58510.9,51408,52613.4,59907.7,0,0,0,0,0,2186,3438,2299,2260,15889,0,0,0,0,0,
6,1,2,0,0,0,0,0,0,0,0,51538.3,45495.4,45738.3,0,0,0,0,0,0,0,96681,17576,19514,0,0,0,0,0,0,0,
26,0,0,0,0,0,0,0,0,0,0,52389.9,70045,60108.3,59828.3,0,0,0,0,0,0,29551,175185,29706,31150,0,0,0,0,0,0,
7,1,0,0,1,1,1,0,0,0,0,40368.7,44351.3,40578.1,47654.2,41539.5,58946.5,0,0,0,0,226,213,214,241,220,1448,0,0,0,0,
7,1,0,1,1,1,0,0,0,0,0,11741.5,21497.3,24378.5,22085.2,19136.9,56905.9,0,0,0,0,39,45,59,45,49,214,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,60853,68970.7,58968.4,68883.6,56498.7,78605.2,0,0,0,0,3463,3804,3439,4443,3455,20075,0,0,0,0,
0,2,1,1,0,0,0,0,0,0,0,45552,45171.2,50289.1,0,0,0,0,0,0,0,7489,7354,8253,0,0,0,0,0,0,0,
1,2,0,1,0,0,0,0,0,0,0,44749.9,45337.5,51108.9,0,0,0,0,0,0,0,16003,18670,90448,0,0,0,0,0,0,0,
7,1,1,1,1,1,0,0,0,0,0,1290.67,1275.69,1400.65,10813.1,1865.43,1480.67,0,0,0,0,11,8,17,20,14,12,0,0,0,0,
0,2,2,1,0,0,0,0,0,0,0,44447.9,44802,50897.3,0,0,0,0,0,0,0,5811,6005,6554,0,0,0,0,0,0,0,
8,1,0,0,0,0,0,0,0,0,0,51704.2,52252.1,45908.9,59315.1,0,0,0,0,0,0,4745,5565,4606,24024,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,0,67784,68743.4,60909.6,78977.4,0,0,0,0,0,0,23617,24156,23306,167039,0,0,0,0,0,0,
7,1,1,1,0,1,0,0,0,0,0,3719.91,7442.48,5297.97,8205.81,7277.43,21189.9,0,0,0,0,60,67,75,72,66,84,0,0,0,0,
7,1,1,1,0,1,1,0,0,0,0,36146.5,42543.7,36323.7,47279.2,36106,59359.9,0,0,0,0,312,329,308,336,306,1453,0,0,0,0,
31,0,0,0,0,0,0,0,0,0,0,45725.5,60141.2,51186.4,0,0,0,0,0,0,0,21987,55664,21804,0,0,0,0,0,0,0,
27,0,0,0,0,0,0,0,0,0,0,60893.3,77014,66016.9,68855.9,59669.7,79329.6,0,0,0,0,8665,34363,8634,8775,8755,57842,0,0,0,0,
1,2,1,1,0,0,0,0,0,0,0,44044.8,44892.9,52037.8,0,0,0,0,0,0,0,26988,39194,48911,0,0,0,0,0,0,0,
0,2,2,2,0,0,0,0,0,0,0,44981.1,45697.9,51148.9,0,0,0,0,0,0,0,1803802,1805152,2262731,0,0,0,0,0,0,0,
7,1,1,1,0,2,0,0,0,0,0,6928.02,8630.24,7997.27,10236.9,8398.86,16883.2,0,0,0,0,137,147,157,172,174,239,0,0,0,0,
7,1,0,1,0,2,0,0,0,0,0,8041.06,10043.4,8145.41,10154,7157.23,19659.6,0,0,0,0,142,136,138,132,115,210,0,0,0,0,
12,0,1,1,0,0,0,0,0,0,0,42131.6,37312.9,36539.9,0,0,0,0,0,0,0,3449,1886,2112,0,0,0,0,0,0,0,
18,0,1,0,0,0,0,0,0,0,0,39750.8,38817.3,42574.8,0,0,0,0,0,0,0,13105,6655,7036,0,0,0,0,0,0,0,
28,0,0,0,0,0,0,0,0,0,0,68120.7,78434.5,68358.9,78929.3,67412.7,89975.9,0,0,0,0,3371,3379,3305,3376,3447,15085,0,0,0,0,
9,1,0,0,0,0,0,0,0,0,0,44086.1,50910.3,43912.2,55531.6,43022.4,60554.2,0,0,0,0,542,568,529,1185,548,3312,0,0,0,0,
8,1,1,0,0,0,0,0,0,0,0,43828.3,48167.5,42057.2,57874.6,0,0,0,0,0,0,578,791,640,1956,0,0,0,0,0,0,
8,0,1,0,0,0,0,0,0,0,0,47612.9,50434.8,43501.9,56773.4,0,0,0,0,0,0,929,1469,756,2730,0,0,0,0,0,0,
23,0,0,0,0,0,0,0,0,0,0,69182.8,59543.3,77716.2,59051.5,0,0,0,0,0,0,28462,28782,197089,28921,0,0,0,0,0,0,
7,1,1,1,1,2,0,0,0,0,0,5166.55,5105.17,4572.89,7875.34,4124.42,17152,0,0,0,0,166,142,170,120,137,181,0,0,0,0,
7,1,1,1,0,2,1,0,0,0,0,38443.6,44430.9,38152.9,47137,37054.5,55549.3,0,0,0,0,2179,2161,2164,2174,2174,5953,0,0,0,0,
17,0,0,0,0,0,0,0,0,0,0,60214.7,52906.5,67744.8,0,0,0,0,0,0,0,30394,30328,109220,0,0,0,0,0,0,0,
7,1,1,1,1,1,1,0,0,0,0,24102.4,30170.3,25258.9,35923.4,28674.7,57977.9,0,0,0,0,463,480,463,603,474,915,0,0,0,0,
7,1,1,1,1,2,1,0,0,0,0,34574.4,41191.5,32485.9,42412.4,35164.7,55254.3,0,0,0,0,4489,4557,4395,4719,4521,8990,0,0,0,0,
13,0,0,0,1,0,0,0,0,0,0,21949.6,31655,26446.6,33604.3,57367.3,0,0,0,0,0,61,84,75,91,268,0,0,0,0,0,
29,0,0,0,0,0,0,0,0,0,0,77597.2,69359.3,89983,0,0,0,0,0,0,0,40857,40755,236242,0,0,0,0,0,0,0,
35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,5662571,0,0,0,0,0,0,0,0,0,
7,1,0,1,1,2,1,0,0,0,0,39953,44887.7,38950.7,48888.2,39982,57074,0,0,0,0,2196,2243,2179,2325,2170,6547,0,0,0,0,
12,1,1,0,0,0,0,0,0,0,0,51792.1,42372,46433.9,0,0,0,0,0,0,0,106098,36879,38235,0,0,0,0,0,0,0,
13,1,0,1,0,0,0,0,0,0,0,43168.9,56937.1,46022.6,51489,60577.1,0,0,0,0,0,1144,1277,1147,1204,4255,0,0,0,0,0,
7,1,0,1,1,2,0,0,0,0,0,5856.04,7626.22,7460.26,8569.35,9708.71,30645.6,0,0,0,0,85,87,94,83,98,144,0,0,0,0,
12,1,1,1,0,0,0,0,0,0,0,37740.1,41085.8,32934.4,0,0,0,0,0,0,0,43218,24307,25038,0,0,0,0,0,0,0,
14,1,0,0,0,1,0,0,0,0,0,28951.9,35461.7,32195.3,44211.7,36054.3,67461.1,0,0,0,0,275,265,284,268,283,710,0,0,0,0,
13,0,1,1,0,0,0,0,0,0,0,45593.7,58146.5,49407,52756,60212.3,0,0,0,0,0,905,1365,891,1040,6644,0,0,0,0,0,
3,1,0,0,0,0,0,0,0,0,0,39435.5,43165.8,37733.4,0,0,0,0,0,0,0,4885,5377,8604,0,0,0,0,0,0,0,
13,0,0,1,0,1,0,0,0,0,0,46485.2,58539.1,50464,52548.6,58371,0,0,0,0,0,8425,15758,8336,8377,63315,0,0,0,0,0,
20,0,0,0,0,1,0,0,0,0,0,53162.3,67335.8,58216.8,59853.5,52668.4,68884.4,0,0,0,0,4019,8362,4158,4057,4012,32259,0,0,0,0,
2,1,1,0,0,0,0,0,0,0,0,28451.7,30752.2,36260.1,49469.9,0,0,0,0,0,0,412,459,444,867,0,0,0,0,0,0,
11,0,0,0,0,0,0,0,0,0,0,52726.2,45515.1,61336.2,0,0,0,0,0,0,0,22580,22617,60291,0,0,0,0,0,0,0,
15,1,0,0,0,0,0,0,0,0,0,57834.4,58871.9,51444.8,65799.1,0,0,0,0,0,0,4547,4911,4347,24144,0,0,0,0,0,0,
14,0,1,0,0,1,0,0,0,0,0,14654.1,22637.2,13855.7,23750.5,13507.8,54424.9,0,0,0,0,85,94,95,88,99,183,0,0,0,0,
9,0,0,0,1,0,0,0,0,0,0,48458.2,50602.5,44672.3,56324.8,44677.2,60945.3,0,0,0,0,937,1209,878,1976,856,5897,0,0,0,0,
13,1,1,0,0,0,0,0,0,0,0,44415.2,57155.6,49303.4,51228.8,59504.9,0,0,0,0,0,480,1193,488,509,2951,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,0,21887.3,22257.7,40143.8,29406.9,0,0,0,0,0,0,445,473,505,624,0,0,0,0,0,0,
13,1,0,0,0,0,0,0,0,0,0,45398.6,59452.7,50714.9,53030.4,60479.8,0,0,0,0,0,1659,2917,1780,1801,9708,0,0,0,0,0,
14,0,1,0,1,1,0,0,0,0,0,2979.16,4624.22,3906.63,10994,1727.69,6445.62,0,0,0,0,18,18,17,23,10,12,0,0,0,0,
18,1,0,0,0,0,0,0,0,0,0,36269.3,37623.6,40532,0,0,0,0,0,0,0,14332,6974,6904,0,0,0,0,0,0,0,
2,1,1,0,1,0,0,0,0,0,0,37097.7,37044.5,46360,43067.4,0,0,0,0,0,0,3623,3616,3763,8152,0,0,0,0,0,0,
9,1,0,0,0,1,0,0,0,0,0,45093.7,49636.3,42341.8,55793.2,42305.1,59588.2,0,0,0,0,826,890,842,910,833,3251,0,0,0,0,
2,1,0,1,0,0,0,0,0,0,0,38967.5,41367.5,43498.7,52547.5,0,0,0,0,0,0,1738,1779,2001,5525,0,0,0,0,0,0,
14,0,0,1,0,0,1,0,0,0,0,24135.8,38551.3,29543.7,36711.6,25517.4,57461.9,0,0,0,0,90,163,87,100,95,306,0,0,0,0,
14,0,0,1,0,0,0,0,0,0,0,18814.2,21872.2,16479.3,48535.5,17845.1,28572.1,0,0,0,0,59,44,39,104,54,80,0,0,0,0,
2,1,0,1,1,0,0,0,0,0,0,38404.6,41844.9,40918.1,51598.2,0,0,0,0,0,0,14560,14793,16789,37104,0,0,0,0,0,0,
8,1,1,1,1,0,0,0,0,0,0,40866.7,43192.5,40384,55446.7,0,0,0,0,0,0,22305,23450,22056,42315,0,0,0,0,0,0,
8,0,0,0,1,0,0,0,0,0,0,50631.5,52259.9,45877.3,59154.4,0,0,0,0,0,0,29278,36320,29049,204607,0,0,0,0,0,0,
32,0,0,0,0,0,0,0,0,0,0,53246,67361.9,60563.5,0,0,0,0,0,0,0,29033,98617,29136,0,0,0,0,0,0,0,
8,1,0,1,1,0,0,0,0,0,0,45508.9,45959.9,43167.6,58962.8,0,0,0,0,0,0,12642,13289,12863,36211,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,44910.8,52766.1,0,0,0,0,0,0,0,0,21377,37196,0,0,0,0,0,0,0,0,
14,0,0,1,0,1,0,0,0,0,0,32714.4,43000,32435.1,40626.3,31324.4,65527.1,0,0,0,0,488,488,473,489,498,1048,0,0,0,0,
18,0,1,1,0,0,0,0,0,0,0,35312.8,21782.4,22148.2,0,0,0,0,0,0,0,2709,1875,2023,0,0,0,0,0,0,0,
8,1,1,0,1,0,0,0,0,0,0,44426.3,51969.7,43694.7,49290.6,0,0,0,0,0,0,7607,8606,7605,21802,0,0,0,0,0,0,
3,0,1,0,0,0,0,0,0,0,0,32376.7,39761.9,27847.7,0,0,0,0,0,0,0,717,776,1161,0,0,0,0,0,0,0,
8,1,0,0,1,0,0,0,0,0,0,50846.7,52866.7,45635.8,59786.7,0,0,0,0,0,0,33027,36427,33073,163591,0,0,0,0,0,0,
9,0,0,0,0,1,0,0,0,0,0,50317.5,52760,46351.3,57848.6,45657.3,59886.5,0,0,0,0,6640,6680,6523,12642,6769,43004,0,0,0,0,
21,0,0,1,0,0,0,0,0,0,0,24125,35562.6,22613.5,34534.2,12558.2,61544.2,0,0,0,0,79,101,83,105,72,183,0,0,0,0,
2,1,0,0,1,0,0,0,0,0,0,42720.5,45704.1,50413.2,49716.3,0,0,0,0,0,0,19759,20148,24887,74769,0,0,0,0,0,0,
13,0,0,1,1,0,0,0,0,0,0,18839.9,17985.5,15895.9,24972.6,53774.7,0,0,0,0,0,86,73,87,82,186,0,0,0,0,0,
19,0,0,1,0,0,0,0,0,0,0,41547.2,59168.6,46247.5,49717.9,0,0,0,0,0,0,2281,7070,2274,2635,0,0,0,0,0,0,
33,0,0,0,0,0,0,0,0,0,0,60351.1,78943.5,70137.1,0,0,0,0,0,0,0,36502,180368,37028,0,0,0,0,0,0,0,
2,0,0,1,1,0,0,0,0,0,0,39028.1,41721,48982.6,44313.6,0,0,0,0,0,0,1752,1809,2660,5476,0,0,0,0,0,0,
8,0,0,1,1,0,0,0,0,0,0,50111.7,51962,45543.5,59625.2,0,0,0,0,0,0,2263,2650,2273,9977,0,0,0,0,0,0,
21,0,0,0,0,1,0,0,0,0,0,59549.1,68788.3,59761.9,68184.4,59526.5,77214.4,0,0,0,0,3314,3503,3447,3419,3518,20945,0,0,0,0,
14,0,0,1,0,1,1,0,0,0,0,48118.7,54760.3,46442.9,59026.1,43343.1,69222.3,0,0,0,0,1457,1418,1498,1518,1515,5818,0,0,0,0,
14,0,0,1,1,1,0,0,0,0,0,12226.4,16625.3,8943.25,16529.1,9360.43,42701.4,0,0,0,0,75,81,72,94,77,144,0,0,0,0,
20,0,0,1,0,1,0,0,0,0,0,51726,66873.5,57441.4,60039.7,51404.5,69227.2,0,0,0,0,713,1942,702,738,747,3356,0,0,0,0,
2,1,1,1,1,0,0,0,0,0,0,36252.7,35569.3,42811.8,48617.9,0,0,0,0,0,0,16339,16708,17383,29110,0,0,0,0,0,0,
8,0,1,1,1,0,0,0,0,0,0,39215.7,24502.2,36337.1,52763.8,0,0,0,0,0,0,951,1120,864,2025,0,0,0,0,0,0,
3,1,1,0,0,0,0,0,0,0,0,22673.8,22434.8,33845.3,0,0,0,0,0,0,0,1694,1848,2279,0,0,0,0,0,0,0,
13,0,1,0,0,1,0,0,0,0,0,46697.3,58159.4,51246.6,51684.6,60326.2,0,0,0,0,0,9213,19147,9264,9596,68857,0,0,0,0,0,
14,1,0,1,1,0,0,0,0,0,0,2681.76,1782.37,537.178,674.744,259.63,2364.45,0,0,0,0,7,2,2,3,1,2,0,0,0,0,
12,0,0,1,0,0,0,0,0,0,0,43256.4,36790.6,39640.4,0,0,0,0,0,0,0,1037,356,540,0,0,0,0,0,0,0,
8,0,0,1,0,0,0,0,0,0,0,49255,51150.6,43952.3,58433.4,0,0,0,0,0,0,649,874,675,2694,0,0,0,0,0,0,
13,0,1,0,0,0,0,0,0,0,0,45582.5,59512.1,50071.9,53310.7,59344.1,0,0,0,0,0,2288,5934,2205,2394,20331,0,0,0,0,0,
14,1,0,0,0,0,0,0,0,0,0,14232.9,15986.3,8455.33,16272.8,10127.8,38129.2,0,0,0,0,32,26,25,28,26,91,0,0,0,0,
10,1,0,0,0,0,0,0,0,0,0,40368.7,45801.1,36156.9,56580.5,0,0,0,0,0,0,2112,2136,2083,4576,0,0,0,0,0,0,
9,0,1,0,0,0,0,0,0,0,0,26844.2,28679.4,27057.3,56045.7,25019.8,36212,0,0,0,0,50,56,68,208,72,63,0,0,0,0,
14,1,0,1,0,0,0,0,0,0,0,865.929,5947.08,3107.9,2412.08,2590.6,14660,0,0,0,0,12,17,11,13,5,19,0,0,0,0,
13,0,1,0,1,1,0,0,0,0,0,38706.6,57341.4,42609.3,44691.7,38896.2,0,0,0,0,0,430,617,442,457,1769,0,0,0,0,0,
8,1,0,1,0,0,0,0,0,0,0,40647.1,48303.8,42074.4,58662.1,0,0,0,0,0,0,943,1048,943,2391,0,0,0,0,0,0,
20,0,0,1,0,0,0,0,0,0,0,51206.8,68139.2,56328.8,60616.1,51436.3,69196.5,0,0,0,0,434,1044,443,433,485,3384,0,0,0,0,
14,1,0,0,1,1,0,0,0,0,0,8545.27,14536.3,11702.4,10438.4,8792.33,38399.9,0,0,0,0,68,67,70,54,46,75,0,0,0,0,
14,1,1,0,0,1,0,0,0,0,0,5307.79,8902.17,3450.15,7723.05,8130.72,27992.9,0,0,0,0,32,36,38,36,37,62,0,0,0,0,
4,1,0,0,0,0,0,0,0,0,0,23889,24133.2,45456.9,0,0,0,0,0,0,0,3015,3108,4741,0,0,0,0,0,0,0,
19,1,0,0,0,0,0,0,0,0,0,40336.1,58503.2,46736.2,49221.8,0,0,0,0,0,0,1581,4869,1515,1620,0,0,0,0,0,0,
24,0,1,0,0,0,0,0,0,0,0,44736.5,27908.7,28714.9,0,0,0,0,0,0,0,5192,3353,3428,0,0,0,0,0,0,0,
18,0,0,1,0,0,0,0,0,0,0,39058.5,27047,24858.4,0,0,0,0,0,0,0,1044,623,648,0,0,0,0,0,0,0,
18,1,0,1,0,0,0,0,0,0,0,30926.4,22907.9,23652.7,0,0,0,0,0,0,0,2230,1462,1466,0,0,0,0,0,0,0,
34,0,0,0,0,0,0,0,0,0,0,69102.8,89982,77435.6,67298,0,0,0,0,0,0,13996,96858,14120,14201,0,0,0,0,0,0,
13,0,0,0,0,1,0,0,0,0,0,46451.4,57347.5,51082.7,52003.4,59101.2,0,0,0,0,0,16305,34153,16343,16649,140190,0,0,0,0,0,
13,0,0,1,1,1,0,0,0,0,0,38525.2,48519.7,40878.3,42436.1,56849.3,0,0,0,0,0,420,381,396,391,1486,0,0,0,0,0,
19,1,0,1,0,0,0,0,0,0,0,33009.2,56517.5,32913.3,38266.8,0,0,0,0,0,0,1128,2218,1100,1122,0,0,0,0,0,0,
14,0,0,0,0,1,1,0,0,0,0,52914.9,59700.3,52098.5,60020.2,51790.8,66848.7,0,0,0,0,4278,4435,4381,4435,4307,34705,0,0,0,0,
13,0,1,1,0,1,0,0,0,0,0,46007.6,57747,48747.7,52068.4,59043.8,0,0,0,0,0,9704,18083,9702,10050,59455,0,0,0,0,0,
20,1,0,1,0,1,0,0,0,0,0,36990.7,49206.4,34164,43339.2,32932,67608.2,0,0,0,0,253,250,217,236,256,541,0,0,0,0,
15,0,0,0,1,0,0,0,0,0,0,59630,59676.3,52640.5,67363.6,0,0,0,0,0,0,32422,36015,32812,220090,0,0,0,0,0,0,
13,1,0,1,0,1,0,0,0,0,0,45607.1,57686.9,48984.5,52279.3,60767.2,0,0,0,0,0,8999,11872,8858,9156,44556,0,0,0,0,0,
7,2,1,1,0,2,1,0,0,0,0,21771.4,28298.1,18830,27494.3,18783.8,47527.1,0,0,0,0,112,117,130,194,128,283,0,0,0,0,
6,2,2,0,0,0,0,0,0,0,0,50390.7,45238.4,46118.4,0,0,0,0,0,0,0,844036,117360,118852,0,0,0,0,0,0,0,
25,0,0,1,0,0,0,0,0,0,0,40274.4,56449.2,39725.7,48381.6,0,0,0,0,0,0,1892,4423,1870,2045,0,0,0,0,0,0,
6,2,2,1,0,0,0,0,0,0,0,52710.3,44502.3,46420,0,0,0,0,0,0,0,420735,132314,139671,0,0,0,0,0,0,0,
19,0,0,0,1,0,0,0,0,0,0,38170.4,52625.2,42598.2,44990.7,0,0,0,0,0,0,348,1100,334,350,0,0,0,0,0,0,
7,2,1,1,1,2,1,0,0,0,0,27160,28654.1,24177.5,27600,23718.8,53619.6,0,0,0,0,1113,1114,1129,1190,1121,2055,0,0,0,0,
13,1,1,1,0,1,0,0,0,0,0,45189.8,57885.1,45548,50547.2,56538.8,0,0,0,0,0,21101,27808,20943,21178,83497,0,0,0,0,0,
19,0,1,0,0,0,0,0,0,0,0,41350.2,59458.1,49757.9,50205.9,0,0,0,0,0,0,14825,50949,14918,16117,0,0,0,0,0,0,
20,1,0,0,0,1,0,0,0,0,0,42066,58633.4,48656.3,49333.6,42054.9,68196.2,0,0,0,0,366,376,362,336,383,1145,0,0,0,0,
14,1,0,1,0,1,0,0,0,0,0,14347.1,17499.2,11964.7,17199.2,10931.3,33199.4,0,0,0,0,208,186,207,212,195,276,0,0,0,0,
8,0,1,1,0,0,0,0,0,0,0,19341.1,29235.4,26247.2,56681.7,0,0,0,0,0,0,141,167,147,347,0,0,0,0,0,0,
7,2,0,1,1,2,1,0,0,0,0,25607.2,31744.1,25227.5,32839.4,26169.4,44028,0,0,0,0,175,177,169,183,162,594,0,0,0,0,
4,0,0,1,0,0,0,0,0,0,0,27797.3,28542.8,44074.9,0,0,0,0,0,0,0,5112,5055,8547,0,0,0,0,0,0,0,
10,0,0,1,0,0,0,0,0,0,0,32560.5,32526.2,28864.3,52355.5,0,0,0,0,0,0,1126,1213,1162,2404,0,0,0,0,0,0,
8,1,1,1,0,0,0,0,0,0,0,29679.9,26231.3,25205.9,48913.7,0,0,0,0,0,0,587,667,591,1052,0,0,0,0,0,0,
2,0,1,1,0,0,0,0,0,0,0,15570.3,31659,14916.5,15997.9,0,0,0,0,0,0,37,105,45,43,0,0,0,0,0,0,
