14,1,0,2,0,0,0,0,0,0,0,24584.6,35995.5,25924.7,38917.5,0,0,0,0,0,0,
4,1,0,0,0,0,0,0,0,0,0,29400.3,37797.7,39262.6,0,0,0,0,0,0,0,
24,0,1,0,0,0,0,0,0,0,0,38194.4,28953,37966.8,0,0,0,0,0,0,0,
19,1,0,2,0,0,0,0,0,0,0,24277,36618.5,22274.1,31261.3,0,0,0,0,0,0,
13,2,2,2,2,0,0,0,0,0,0,25737.2,34049.6,25642.5,32932.5,0,0,0,0,0,0,
14,2,0,2,0,0,0,0,0,0,0,7757.83,18098.3,5095.72,5582.05,0,0,0,0,0,0,
4,2,0,0,0,0,0,0,0,0,0,29209.1,37205.2,39715.5,0,0,0,0,0,0,0,
8,2,2,2,2,0,0,0,0,0,0,25204.4,34045.7,25659.2,35412.9,0,0,0,0,0,0,
3,2,2,1,0,0,0,0,0,0,0,25543.6,34698.8,31185.3,0,0,0,0,0,0,0,
9,2,0,1,0,0,0,0,0,0,0,25300.8,34686.9,26155,37442.7,0,0,0,0,0,0,
14,2,0,2,1,0,0,0,0,0,0,28959.2,36578.2,27155.3,39611.3,0,0,0,0,0,0,
19,1,1,2,0,0,0,0,0,0,0,29194.5,37651.4,28428.6,38062.3,0,0,0,0,0,0,
9,2,1,2,0,0,0,0,0,0,0,25028.1,37394.3,25819.1,36853.1,0,0,0,0,0,0,
3,2,2,2,0,0,0,0,0,0,0,25893.8,34077.6,33090,0,0,0,0,0,0,0,
18,2,2,2,0,0,0,0,0,0,0,33995.8,26051.8,33671.7,0,0,0,0,0,0,0,
9,2,1,1,0,0,0,0,0,0,0,27887.6,37432.8,28604.3,38723.9,0,0,0,0,0,0,
19,2,1,2,1,0,0,0,0,0,0,29365.3,37974.9,28550,38207.8,0,0,0,0,0,0,
20,1,0,1,0,0,0,0,0,0,0,34129.5,45810.4,32724.6,43692.3,0,0,0,0,0,0,
24,0,2,1,0,0,0,0,0,0,0,39042,29387.6,37042,0,0,0,0,0,0,0,
25,0,0,1,0,0,0,0,0,0,0,33271.3,46402.7,33169,41581.6,0,0,0,0,0,0,
14,2,1,2,1,0,0,0,0,0,0,29716.4,39944.7,28473,39835.7,0,0,0,0,0,0,
10,1,0,0,0,0,0,0,0,0,0,33451.5,42848.4,33053.8,46829.3,0,0,0,0,0,0,
9,2,1,1,1,0,0,0,0,0,0,29139.2,37270.3,29679.1,40378.3,0,0,0,0,0,0,
15,1,0,1,0,0,0,0,0,0,0,32743.1,44359.5,33525,47157.2,0,0,0,0,0,0,
9,2,1,2,1,0,0,0,0,0,0,29288.1,37995.8,29484.6,37901.1,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,34128.8,44662,0,0,0,0,0,0,0,0,
4,2,0,1,0,0,0,0,0,0,0,29995.9,37752.9,39829.3,0,0,0,0,0,0,0,
4,2,1,1,0,0,0,0,0,0,0,29180.1,38135,38445,0,0,0,0,0,0,0,
24,1,2,1,0,0,0,0,0,0,0,40002.5,30508.4,37661,0,0,0,0,0,0,0,
25,1,0,1,0,0,0,0,0,0,0,34470.9,44687.1,32620,42591.1,0,0,0,0,0,0,
30,0,1,0,0,0,0,0,0,0,0,42855.5,33174.3,0,0,0,0,0,0,0,0,
24,1,2,0,0,0,0,0,0,0,0,39520,29573.4,37477.4,0,0,0,0,0,0,0,
10,1,0,1,0,0,0,0,0,0,0,33341.8,42705.8,33640.3,45278.6,0,0,0,0,0,0,
5,1,0,0,0,0,0,0,0,0,0,34152.6,42917.4,0,0,0,0,0,0,0,0,
20,1,0,1,1,0,0,0,0,0,0,33580.6,46380.5,33601.7,44827.4,0,0,0,0,0,0,
14,2,1,2,2,0,0,0,0,0,0,29645.8,38171.7,29148.3,40074.5,0,0,0,0,0,0,
20,1,0,2,1,0,0,0,0,0,0,33194.1,43163.7,34233.3,46873.7,0,0,0,0,0,0,
30,0,0,0,0,0,0,0,0,0,0,43941,34161.5,0,0,0,0,0,0,0,0,
26,0,0,1,0,0,0,0,0,0,0,38056.4,52773.5,37508,51167.8,0,0,0,0,0,0,
9,2,1,2,2,0,0,0,0,0,0,29130.2,39748.5,30041.5,39647.7,0,0,0,0,0,0,
15,1,0,2,0,0,0,0,0,0,0,28726.7,46463.5,28262.6,39815.6,0,0,0,0,0,0,
15,2,0,2,0,0,0,0,0,0,0,10692.1,23742.8,827.175,7096.26,0,0,0,0,0,0,
14,2,2,2,2,0,0,0,0,0,0,29672.7,38920.4,29628.2,38691.4,0,0,0,0,0,0,
11,0,0,0,0,0,0,0,0,0,0,39950.4,38719.4,51421.8,0,0,0,0,0,0,0,
16,0,0,0,0,0,0,0,0,0,0,39024.4,52715.7,38863.1,51517.3,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,39554.6,52368.3,39196.4,54037.1,0,0,0,0,0,0,
9,2,2,2,2,0,0,0,0,0,0,29119.2,40096.2,29602.6,39532,0,0,0,0,0,0,
15,2,1,2,1,0,0,0,0,0,0,35034.6,44036.1,34705.4,46333.7,0,0,0,0,0,0,
10,2,1,1,0,0,0,0,0,0,0,16898.8,21768.4,15638.7,37499.4,0,0,0,0,0,0,
19,2,1,2,2,0,0,0,0,0,0,29457.6,40092.5,29225.8,37605.7,0,0,0,0,0,0,
25,1,1,2,0,0,0,0,0,0,0,34247.3,46177.6,33695.5,42990.6,0,0,0,0,0,0,
11,1,0,0,0,0,0,0,0,0,0,39051.1,37549.8,53832.5,0,0,0,0,0,0,0,
19,2,2,2,2,0,0,0,0,0,0,29505.9,39290.8,28933.9,37805.5,0,0,0,0,0,0,
20,2,1,2,1,0,0,0,0,0,0,33705.9,45208.6,35522.8,44230.5,0,0,0,0,0,0,
16,1,0,0,0,0,0,0,0,0,0,38159.4,52833.9,39066.9,49847,0,0,0,0,0,0,
10,1,1,1,0,0,0,0,0,0,0,31409.6,41954.8,32357.9,46921.8,0,0,0,0,0,0,
26,1,0,1,0,0,0,0,0,0,0,37886.5,51803.9,38320.4,50713,0,0,0,0,0,0,
21,1,0,1,0,0,0,0,0,0,0,39008.9,52556.9,39118,52378.4,0,0,0,0,0,0,
5,1,1,0,0,0,0,0,0,0,0,34301.1,43144.3,0,0,0,0,0,0,0,0,
16,0,0,1,0,0,0,0,0,0,0,37710.9,52826.4,38328.2,54416.1,0,0,0,0,0,0,
10,1,1,1,1,0,0,0,0,0,0,33194,43764,33463.3,45660.7,0,0,0,0,0,0,
31,0,0,0,0,0,0,0,0,0,0,38093,51373.8,39038.9,0,0,0,0,0,0,0,
16,1,0,1,0,0,0,0,0,0,0,39183,49417.7,39031.8,53996.2,0,0,0,0,0,0,
10,2,1,1,1,0,0,0,0,0,0,33665.5,43675.1,33325,46340,0,0,0,0,0,0,
11,1,1,0,0,0,0,0,0,0,0,38952.8,37288.7,53409.8,0,0,0,0,0,0,0,
25,1,1,2,1,0,0,0,0,0,0,33645.1,46058.4,33831.4,43385.3,0,0,0,0,0,0,
31,0,0,1,0,0,0,0,0,0,0,37808.7,51162.2,39913.5,0,0,0,0,0,0,0,
10,2,1,2,1,0,0,0,0,0,0,32708.4,42926.8,34282.6,46327.7,0,0,0,0,0,0,
4,2,1,2,0,0,0,0,0,0,0,29876.6,37089.7,37913,0,0,0,0,0,0,0,
32,0,0,0,0,0,0,0,0,0,0,43553.9,61638.4,45838.9,0,0,0,0,0,0,0,
26,1,1,1,0,0,0,0,0,0,0,38907.6,52635.2,39166.7,52026.2,0,0,0,0,0,0,
24,2,2,1,0,0,0,0,0,0,0,38099.7,30382.2,38119.6,0,0,0,0,0,0,0,
25,2,1,2,1,0,0,0,0,0,0,33166.1,46635.5,34059.4,44919.6,0,0,0,0,0,0,
27,1,0,0,0,0,0,0,0,0,0,45509.8,63399.8,45965.5,62242.3,0,0,0,0,0,0,
5,2,1,0,0,0,0,0,0,0,0,33973.4,43838.9,0,0,0,0,0,0,0,0,
4,2,2,1,0,0,0,0,0,0,0,29499.9,36728.8,39050.8,0,0,0,0,0,0,0,
31,1,0,1,0,0,0,0,0,0,0,37116.8,53132.3,40586.8,0,0,0,0,0,0,0,
30,1,2,0,0,0,0,0,0,0,0,43879.8,33840.8,0,0,0,0,0,0,0,0,
24,2,2,2,0,0,0,0,0,0,0,37867.6,29908.7,37413.9,0,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,0,46374,61817,44473.1,62122.1,0,0,0,0,0,0,
5,2,0,0,0,0,0,0,0,0,0,32841.5,44258.2,0,0,0,0,0,0,0,0,
15,2,1,2,2,0,0,0,0,0,0,33482.4,45180.3,33895.6,47012.2,0,0,0,0,0,0,
4,2,2,2,0,0,0,0,0,0,0,29938,37766.7,39432.4,0,0,0,0,0,0,0,
21,1,0,2,0,0,0,0,0,0,0,22385.7,52115.9,28962,45763.6,0,0,0,0,0,0,
17,0,0,0,0,0,0,0,0,0,0,45933.3,44774.5,61913.7,0,0,0,0,0,0,0,
10,2,1,2,0,0,0,0,0,0,0,2060.54,3377.48,2768.14,4169.49,0,0,0,0,0,0,
17,0,1,0,0,0,0,0,0,0,0,46046,42264.8,61195.8,0,0,0,0,0,0,0,
16,1,0,1,1,0,0,0,0,0,0,38376.2,51838.8,38338.3,54378,0,0,0,0,0,0,
21,2,1,1,0,0,0,0,0,0,0,38734.9,53358.4,38057.5,54536.7,0,0,0,0,0,0,
20,2,2,2,1,0,0,0,0,0,0,34549.2,44311.5,33528.8,47964.1,0,0,0,0,0,0,
31,1,1,1,0,0,0,0,0,0,0,38008.5,52761.7,38447.2,0,0,0,0,0,0,0,
32,1,0,0,0,0,0,0,0,0,0,42454.1,60993.3,45751.7,0,0,0,0,0,0,0,
11,1,1,1,0,0,0,0,0,0,0,38596.6,37378,52354.9,0,0,0,0,0,0,0,
22,1,0,1,0,0,0,0,0,0,0,46862.4,58238.1,44267.6,61959.2,0,0,0,0,0,0,
27,1,0,1,0,0,0,0,0,0,0,45325.2,64221.3,46529.1,60839.1,0,0,0,0,0,0,
21,2,1,1,1,0,0,0,0,0,0,40886.8,54244.5,38782,52520.9,0,0,0,0,0,0,
20,2,2,2,2,0,0,0,0,0,0,33203.4,45668,33490.9,45557,0,0,0,0,0,0,
26,1,1,2,1,0,0,0,0,0,0,39324.8,54871.7,40421.4,50519.2,0,0,0,0,0,0,
32,0,0,1,0,0,0,0,0,0,0,43101,64573.7,45020.4,0,0,0,0,0,0,0,
17,1,1,0,0,0,0,0,0,0,0,46963.9,43864.5,61876.2,0,0,0,0,0,0,0,
16,1,1,1,1,0,0,0,0,0,0,38658,52574,38361.5,52342.7,0,0,0,0,0,0,
26,1,1,2,0,0,0,0,0,0,0,37702.2,54740.5,39299.6,50534.5,0,0,0,0,0,0,
27,1,0,1,1,0,0,0,0,0,0,44558.8,62967.6,46223.7,61317,0,0,0,0,0,0,
28,0,0,0,0,0,0,0,0,0,0,53460.3,73801,53738.7,72830.2,0,0,0,0,0,0,
27,0,0,1,1,0,0,0,0,0,0,45059.3,61991.8,44451.9,58336.8,0,0,0,0,0,0,
26,1,0,2,0,0,0,0,0,0,0,13440.4,47913,17988.7,14491.6,0,0,0,0,0,0,
10,2,2,2,1,0,0,0,0,0,0,30430.9,41542.8,30271.5,45860.7,0,0,0,0,0,0,
11,2,1,1,0,0,0,0,0,0,0,39322.4,37583.2,51474.1,0,0,0,0,0,0,0,
25,2,2,2,1,0,0,0,0,0,0,34374.6,46646.7,34333.5,41041.6,0,0,0,0,0,0,
26,2,1,2,0,0,0,0,0,0,0,39558.2,53704.5,39768.5,51233.5,0,0,0,0,0,0,
21,2,1,2,1,0,0,0,0,0,0,39022.5,52859.8,39989.7,53258.1,0,0,0,0,0,0,
16,2,1,1,0,0,0,0,0,0,0,17103.6,32184.2,21428.5,48488.8,0,0,0,0,0,0,
22,1,0,0,0,0,0,0,0,0,0,46342.6,60544.3,45927,64899,0,0,0,0,0,0,
15,2,2,2,2,0,0,0,0,0,0,33123.7,45175.3,33463.8,46191.4,0,0,0,0,0,0,
33,0,0,1,0,0,0,0,0,0,0,52098.6,72407.9,54194.9,0,0,0,0,0,0,0,
10,2,2,2,2,0,0,0,0,0,0,33208.3,43920.6,34014.6,46187.1,0,0,0,0,0,0,
16,2,1,2,1,0,0,0,0,0,0,38739.5,51352.9,40129.3,55155.8,0,0,0,0,0,0,
26,2,1,1,1,0,0,0,0,0,0,39717.1,54325.4,37444.3,52865.2,0,0,0,0,0,0,
32,1,0,1,0,0,0,0,0,0,0,44849.1,62999.8,46488.3,0,0,0,0,0,0,0,
16,2,1,2,0,0,0,0,0,0,0,6493.78,10167.7,24697.8,4568.12,0,0,0,0,0,0,
30,1,1,0,0,0,0,0,0,0,0,43455.3,34529.6,0,0,0,0,0,0,0,0,
26,2,1,2,1,0,0,0,0,0,0,39115.3,53983.5,39822.3,52247.4,0,0,0,0,0,0,
32,1,1,1,0,0,0,0,0,0,0,45719,64456.7,45345.6,0,0,0,0,0,0,0,
33,1,0,1,0,0,0,0,0,0,0,50714.4,75887.2,53644.2,0,0,0,0,0,0,0,
27,1,1,1,1,0,0,0,0,0,0,46549.7,62457.4,44930.8,59701.4,0,0,0,0,0,0,
28,1,0,0,0,0,0,0,0,0,0,53792.1,75065.3,52863.7,73598.7,0,0,0,0,0,0,
5,2,2,0,0,0,0,0,0,0,0,33381.5,43474.9,0,0,0,0,0,0,0,0,
31,1,1,2,0,0,0,0,0,0,0,37482.1,51365.9,38670.3,0,0,0,0,0,0,0,
25,2,1,2,2,0,0,0,0,0,0,32080.3,46169.1,31830.4,41851.3,0,0,0,0,0,0,
11,2,2,1,0,0,0,0,0,0,0,33130.6,29912.9,50329.1,0,0,0,0,0,0,0,
23,0,0,0,0,0,0,0,0,0,0,55133.9,51674.5,73807.4,0,0,0,0,0,0,0,
34,0,0,0,0,0,0,0,0,0,0,59738.7,89971.2,65475.3,0,0,0,0,0,0,0,
21,2,2,2,1,0,0,0,0,0,0,38228,57444.9,39504.2,54600.8,0,0,0,0,0,0,
22,2,0,1,1,0,0,0,0,0,0,45450.8,62527.5,46273.8,62513,0,0,0,0,0,0,
28,0,0,1,0,0,0,0,0,0,0,53059,77395.6,53711.2,71296.6,0,0,0,0,0,0,
23,0,1,0,0,0,0,0,0,0,0,52340.5,52417.1,71595.7,0,0,0,0,0,0,0,
22,1,1,1,1,0,0,0,0,0,0,46036.5,60675.3,47166.5,64843.5,0,0,0,0,0,0,
17,1,1,1,0,0,0,0,0,0,0,47623.3,42949.8,62760.1,0,0,0,0,0,0,0,
25,2,2,2,2,0,0,0,0,0,0,33238.7,46451,34099.3,42819.6,0,0,0,0,0,0,
23,1,1,0,0,0,0,0,0,0,0,52960.7,53362.4,72778.8,0,0,0,0,0,0,0,
29,0,0,0,0,0,0,0,0,0,0,60244.1,58743.7,89979.5,0,0,0,0,0,0,0,
28,1,0,1,0,0,0,0,0,0,0,54173.1,69372.8,55416.8,74532.2,0,0,0,0,0,0,
30,2,2,0,0,0,0,0,0,0,0,45350.4,33560.9,0,0,0,0,0,0,0,0,
31,2,1,2,0,0,0,0,0,0,0,35379.6,53412.6,36115.9,0,0,0,0,0,0,0,
22,2,1,1,1,0,0,0,0,0,0,46688.5,60703.9,45151.9,64935.4,0,0,0,0,0,0,
22,1,0,2,1,0,0,0,0,0,0,45815,60724.9,46477.6,63719.4,0,0,0,0,0,0,
16,2,1,2,2,0,0,0,0,0,0,39269.9,51400.5,40348.9,54133.5,0,0,0,0,0,0,
26,2,1,2,2,0,0,0,0,0,0,36983.8,54904.7,38811,50578.4,0,0,0,0,0,0,
22,1,1,2,1,0,0,0,0,0,0,45287.5,62824.3,45933.6,63359.3,0,0,0,0,0,0,
11,2,2,2,0,0,0,0,0,0,0,36459.5,34503,54410,0,0,0,0,0,0,0,
32,1,1,2,0,0,0,0,0,0,0,43584.8,61038.1,44949.6,0,0,0,0,0,0,0,
31,2,2,2,0,0,0,0,0,0,0,36564.8,51243.6,37808.7,0,0,0,0,0,0,0,
17,1,2,1,0,0,0,0,0,0,0,45760,44100.9,63223.5,0,0,0,0,0,0,0,
17,2,2,1,0,0,0,0,0,0,0,45385.5,42263.9,62356.7,0,0,0,0,0,0,0,
16,2,2,2,2,0,0,0,0,0,0,39510.9,52017.3,39735.3,55587.8,0,0,0,0,0,0,
27,1,1,2,1,0,0,0,0,0,0,46006.7,62665.7,45914.6,61828.8,0,0,0,0,0,0,
21,2,2,2,2,0,0,0,0,0,0,39601.3,53390,39614,54208.5,0,0,0,0,0,0,
22,2,1,2,1,0,0,0,0,0,0,46152.7,61465.5,45541.1,61834.1,0,0,0,0,0,0,
35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,
16,2,2,2,1,0,0,0,0,0,0,38956.6,52152.1,39091.5,53744.1,0,0,0,0,0,0,
33,1,1,1,0,0,0,0,0,0,0,51426.2,72951.6,56086.1,0,0,0,0,0,0,0,
32,2,1,2,0,0,0,0,0,0,0,43494.1,62021.5,44821.8,0,0,0,0,0,0,0,
28,1,1,1,0,0,0,0,0,0,0,54987.5,71921.6,55750.6,73638.3,0,0,0,0,0,0,
26,2,2,2,2,0,0,0,0,0,0,38629.8,53338.3,39544.3,51539.7,0,0,0,0,0,0,
27,2,1,2,1,0,0,0,0,0,0,45706.1,64555.1,47687.1,62493.2,0,0,0,0,0,0,
27,1,0,2,1,0,0,0,0,0,0,30153.6,63786.2,38134.4,52031.6,0,0,0,0,0,0,
34,1,0,0,0,0,0,0,0,0,0,61456.4,89987.8,64600.8,0,0,0,0,0,0,0,
27,2,1,1,1,0,0,0,0,0,0,45674.6,62160.1,47264.3,63583.5,0,0,0,0,0,0,
29,1,0,0,0,0,0,0,0,0,0,63327.3,62252.5,89974,0,0,0,0,0,0,0,
34,1,0,1,0,0,0,0,0,0,0,61754.4,89988.5,63446.4,0,0,0,0,0,0,0,
28,1,0,1,1,0,0,0,0,0,0,54643.3,73321,52650.6,73402.5,0,0,0,0,0,0,
22,2,2,2,1,0,0,0,0,0,0,46994.9,61023.7,45710,62961.2,0,0,0,0,0,0,
23,2,1,0,0,0,0,0,0,0,0,30643.9,23446.9,75160.1,0,0,0,0,0,0,0,
23,1,1,1,0,0,0,0,0,0,0,53357,52178.2,75870.4,0,0,0,0,0,0,0,
23,2,1,1,0,0,0,0,0,0,0,54427.2,51951.7,73703.7,0,0,0,0,0,0,0,
34,1,1,1,0,0,0,0,0,0,0,61960.4,89983.6,64081.6,0,0,0,0,0,0,0,
29,0,1,0,0,0,0,0,0,0,0,61925.8,64820.3,89984.4,0,0,0,0,0,0,0,
23,2,2,1,0,0,0,0,0,0,0,54483.5,50041.7,77828.3,0,0,0,0,0,0,0,
17,2,2,2,0,0,0,0,0,0,0,45901.4,44171.2,60599,0,0,0,0,0,0,0,
28,1,0,2,0,0,0,0,0,0,0,27763.3,75090.3,38501,45022.2,0,0,0,0,0,0,
22,2,2,2,2,0,0,0,0,0,0,45671.8,60319.6,46753.3,63943.3,0,0,0,0,0,0,
28,1,1,2,0,0,0,0,0,0,0,53695.9,75248.6,54963,71144.5,0,0,0,0,0,0,
29,1,1,0,0,0,0,0,0,0,0,64662.1,62000.4,89985.2,0,0,0,0,0,0,0,
32,2,2,2,0,0,0,0,0,0,0,42773.4,61001.2,45632.4,0,0,0,0,0,0,0,
28,1,1,2,1,0,0,0,0,0,0,55228.7,72960.3,53225.6,74006,0,0,0,0,0,0,
33,2,1,1,0,0,0,0,0,0,0,50228.5,74062,55402.9,0,0,0,0,0,0,0,
27,2,2,2,1,0,0,0,0,0,0,45205.2,63575.1,48233.5,62305.9,0,0,0,0,0,0,
28,2,1,2,1,0,0,0,0,0,0,54917.4,74191.2,53009.6,71998,0,0,0,0,0,0,
22,2,1,2,2,0,0,0,0,0,0,48168.2,62912.3,47075.8,63166.6,0,0,0,0,0,0,
23,1,2,1,0,0,0,0,0,0,0,55651.5,52166.9,74551.5,0,0,0,0,0,0,0,
27,2,1,2,2,0,0,0,0,0,0,48156.1,65586.7,45699,65048.6,0,0,0,0,0,0,
33,1,1,2,0,0,0,0,0,0,0,52676,75839.4,53948.5,0,0,0,0,0,0,0,
29,1,1,1,0,0,0,0,0,0,0,62096.1,60714.6,89977.5,0,0,0,0,0,0,0,
28,1,1,1,1,0,0,0,0,0,0,52736.7,73108.7,53339.2,75658.5,0,0,0,0,0,0,
29,2,1,0,0,0,0,0,0,0,0,62538.4,58602.7,89995.1,0,0,0,0,0,0,0,
28,1,2,1,1,0,0,0,0,0,0,55014.9,73937,53947,76148.2,0,0,0,0,0,0,
23,1,2,2,0,0,0,0,0,0,0,53737.3,52857.8,73451.8,0,0,0,0,0,0,0,
29,1,2,1,0,0,0,0,0,0,0,64907.4,64635.2,89995.3,0,0,0,0,0,0,0,
33,2,1,2,0,0,0,0,0,0,0,48458.1,78907.1,55267.6,0,0,0,0,0,0,0,
29,1,2,0,0,0,0,0,0,0,0,53170.8,49287.4,89993.1,0,0,0,0,0,0,0,
23,2,2,2,0,0,0,0,0,0,0,53879.1,51592.1,73448.4,0,0,0,0,0,0,0,
27,2,2,2,2,0,0,0,0,0,0,46552,62697.7,45976.2,59854.5,0,0,0,0,0,0,
28,2,2,2,1,0,0,0,0,0,0,54475,72390.1,54764.7,70318.9,0,0,0,0,0,0,
29,2,2,1,0,0,0,0,0,0,0,63064.7,61852.4,89995,0,0,0,0,0,0,0,
28,2,2,2,2,0,0,0,0,0,0,53874.5,75849.8,55189.9,76686.2,0,0,0,0,0,0,
34,1,1,2,0,0,0,0,0,0,0,63469.2,89991.7,65824.2,0,0,0,0,0,0,0,
29,2,2,0,0,0,0,0,0,0,0,45548.9,36558.4,89991.1,0,0,0,0,0,0,0,
33,2,2,2,0,0,0,0,0,0,0,52385.6,72583.4,55830,0,0,0,0,0,0,0,
34,2,1,2,0,0,0,0,0,0,0,58917.8,89995.2,62954.2,0,0,0,0,0,0,0,
28,2,1,2,2,0,0,0,0,0,0,55118.8,73822.2,54987.3,73741.8,0,0,0,0,0,0,
34,2,1,1,0,0,0,0,0,0,0,62992.3,89993.5,65116.5,0,0,0,0,0,0,0,
34,2,2,2,0,0,0,0,0,0,0,63372.3,89986.6,63530.9,0,0,0,0,0,0,0,
29,2,2,2,0,0,0,0,0,0,0,65559.2,63100,89987.6,0,0,0,0,0,0,0,
2,2,1,0,0,0,0,0,0,0,0,22339.8,29228.4,28611.8,0,0,0,0,0,0,0,
13,1,0,1,0,0,0,0,0,0,0,25622.5,32182.5,24486.6,33873.8,0,0,0,0,0,0,
8,1,0,1,0,0,0,0,0,0,0,24986.7,32386.8,25726.8,33727.2,0,0,0,0,0,0,
3,1,0,0,0,0,0,0,0,0,0,25158.6,33571.2,32548.6,0,0,0,0,0,0,0,
18,0,1,0,0,0,0,0,0,0,0,32335.2,25457.9,33374.8,0,0,0,0,0,0,0,
2,2,2,1,0,0,0,0,0,0,0,22710.3,30121.3,28310.6,0,0,0,0,0,0,0,
14,1,0,0,0,0,0,0,0,0,0,28124.9,37748.7,28218,38534.7,0,0,0,0,0,0,
9,0,0,0,0,0,0,0,0,0,0,28093.2,38178.7,29013.3,37001.1,0,0,0,0,0,0,
